id,device_id,temperature,gas,severity,risk_score,allocation,fog_latency,cloud_latency,bandwidth_bytes,sla_violation,timestamp
6582,esp25,31.0,398,NORMAL,0.481,CLOUD_EXECUTION,5.777090000037788,,0,0,1772009029.829657
6583,esp50,38.0,780,WARNING,0.761,FOG_EXECUTION,6.250683000075696,,0,0,1772009029.8384044
6584,esp30,35.0,267,NORMAL,0.437,CLOUD_EXECUTION,6.167649999952118,,0,0,1772009029.846158
6585,esp49,32.0,215,NORMAL,0.382,CLOUD_EXECUTION,6.248334000019895,,0,0,1772009029.8552177
6586,esp44,36.0,692,WARNING,0.694,FOG_EXECUTION,6.084457000042676,,0,0,1772009029.8638232
6587,esp48,25.0,731,WARNING,0.629,FOG_EXECUTION,6.014105999952335,,0,0,1772009029.87149
6588,esp35,32.0,509,WARNING,0.555,CLOUD_EXECUTION,5.819218000056026,,0,0,1772009029.8788562
6589,esp42,30.0,282,NORMAL,0.405,CLOUD_EXECUTION,6.58073699992201,,0,0,1772009029.8881285
6590,esp1,44.0,228,NORMAL,0.486,CLOUD_EXECUTION,22.774367000010898,,0,0,1772009030.4003599
6591,esp3,33.0,477,NORMAL,0.544,CLOUD_EXECUTION,19.84134899998935,,0,0,1772009030.4364693
6592,esp4,41.0,454,NORMAL,0.594,CLOUD_EXECUTION,6.347570000002634,,0,0,1772009030.4468718
6593,esp2,29.0,556,WARNING,0.558,CLOUD_EXECUTION,6.065403999969021,,0,0,1772009030.4553537
6594,esp9,29.0,254,NORMAL,0.381,CLOUD_EXECUTION,6.241687999931855,,0,0,1772009030.4644883
6595,esp8,35.0,277,NORMAL,0.442,CLOUD_EXECUTION,6.254977000025974,,0,0,1772009030.4731557
6596,esp5,37.0,561,WARNING,0.625,FOG_EXECUTION,6.0788460000367195,,0,0,1772009030.4816167
6597,esp11,31.0,272,NORMAL,0.408,CLOUD_EXECUTION,5.664606999971511,,0,0,1772009030.4888167
6598,esp6,41.0,296,NORMAL,0.502,CLOUD_EXECUTION,7.141134999983478,,0,0,1772009030.499832
6599,esp16,39.0,233,NORMAL,0.449,CLOUD_EXECUTION,5.99184099996819,,0,0,1772009030.5098894
6600,esp15,41.0,581,WARNING,0.669,FOG_EXECUTION,6.082392999928743,,0,0,1772009030.5191824
6601,esp12,31.0,649,WARNING,0.629,FOG_EXECUTION,5.583204999993541,,0,0,1772009030.5263195
6602,esp7,25.0,245,NORMAL,0.344,CLOUD_EXECUTION,6.438445999947362,,0,0,1772009030.5342789
6603,esp17,30.0,717,WARNING,0.661,FOG_EXECUTION,6.061698000053184,,0,0,1772009030.54276
6604,esp10,32.0,317,NORMAL,0.442,CLOUD_EXECUTION,6.086713000058808,,0,0,1772009030.5504746
6605,esp19,28.0,212,NORMAL,0.348,CLOUD_EXECUTION,6.257869000023675,,0,0,1772009030.5591803
6606,esp18,36.0,546,WARNING,0.608,FOG_EXECUTION,6.0806040000898065,,0,0,1772009030.567835
6607,esp13,37.0,727,WARNING,0.722,FOG_EXECUTION,5.640599999992446,,0,0,1772009030.5752041
6608,esp28,26.0,503,WARNING,0.503,CLOUD_EXECUTION,5.649305000019922,,0,0,1772009030.5824876
6609,esp36,40.0,665,CRITICAL,0.71,FOG_EXECUTION,5.906577000018842,,0,0,1772009030.5909169
6610,esp21,42.0,713,CRITICAL,0.754,FOG_EXECUTION,6.856387000084396,,0,0,1772009030.600498
6611,esp22,33.0,642,WARNING,0.641,FOG_EXECUTION,6.098353999959727,,0,0,1772009030.609549
6612,esp45,38.0,206,NORMAL,0.425,CLOUD_EXECUTION,5.825242000014441,,0,0,1772009030.617146
6613,esp24,27.0,553,WARNING,0.54,CLOUD_EXECUTION,5.942413999946439,,0,0,1772009030.6255395
6614,esp29,32.0,535,WARNING,0.57,CLOUD_EXECUTION,6.198106999931952,,0,0,1772009030.6343286
6615,esp27,40.0,426,NORMAL,0.57,CLOUD_EXECUTION,5.979719000038131,,0,0,1772009030.6429172
6616,esp32,33.0,653,WARNING,0.647,FOG_EXECUTION,6.225737000022491,,0,0,1772009030.6515765
6617,esp23,45.0,301,NORMAL,0.537,CLOUD_EXECUTION,5.74587000005522,,0,0,1772009030.6588929
6618,esp26,36.0,603,WARNING,0.642,FOG_EXECUTION,5.981224999914048,,0,0,1772009030.6675367
6619,esp14,44.0,527,WARNING,0.661,FOG_EXECUTION,5.789549999917654,,0,0,1772009030.6752112
6620,esp33,45.0,634,CRITICAL,0.732,FOG_EXECUTION,5.534558000022116,,0,0,1772009030.6824112
6621,esp40,37.0,689,WARNING,0.7,FOG_EXECUTION,6.182424000030551,,0,0,1772009030.691864
6622,esp20,25.0,271,NORMAL,0.359,CLOUD_EXECUTION,5.818469000018922,,0,0,1772009030.699312
6623,esp31,43.0,666,CRITICAL,0.735,FOG_EXECUTION,6.125214999997297,,0,0,1772009030.707936
6624,esp41,38.0,486,NORMAL,0.589,CLOUD_EXECUTION,6.394087999979092,,0,0,1772009030.7171648
6625,esp34,40.0,278,NORMAL,0.483,CLOUD_EXECUTION,6.522526000026119,,0,0,1772009030.7266674
6626,esp43,38.0,444,NORMAL,0.564,CLOUD_EXECUTION,6.308171999990009,,0,0,1772009030.7354767
6627,esp37,42.0,303,NORMAL,0.514,CLOUD_EXECUTION,6.022766999990381,,0,0,1772009030.744282
6628,esp46,27.0,714,WARNING,0.635,FOG_EXECUTION,6.218508999950245,,0,0,1772009030.7529879
6629,esp39,43.0,482,NORMAL,0.627,FOG_EXECUTION,6.04780200001187,,0,0,1772009030.7606137
6630,esp47,44.0,506,WARNING,0.649,FOG_EXECUTION,5.955164000056357,,0,0,1772009030.7683778
6631,esp38,36.0,786,WARNING,0.749,FOG_EXECUTION,5.838616999994883,,0,0,1772009030.775762
6632,esp50,41.0,545,WARNING,0.648,FOG_EXECUTION,5.591343999981291,,0,0,1772009030.7829561
6633,esp25,35.0,296,NORMAL,0.454,CLOUD_EXECUTION,6.485691000079896,,0,0,1772009030.7909675
6634,esp30,44.0,330,NORMAL,0.546,CLOUD_EXECUTION,6.938758000046619,,0,0,1772009030.7998555
6635,esp49,27.0,269,NORMAL,0.374,CLOUD_EXECUTION,6.1205069999914485,,0,0,1772009030.8087742
6636,esp44,36.0,582,WARNING,0.629,FOG_EXECUTION,6.692149999935282,,0,0,1772009030.8179433
6637,esp48,36.0,411,NORMAL,0.529,CLOUD_EXECUTION,5.802798999980041,,0,0,1772009030.825334
6638,esp35,32.0,203,NORMAL,0.375,CLOUD_EXECUTION,6.2105349999228565,,0,0,1772009030.8342843
6639,esp42,25.0,717,WARNING,0.621,FOG_EXECUTION,6.531619999918803,,0,0,1772009030.8435602
6640,esp1,27.0,339,NORMAL,0.415,CLOUD_EXECUTION,25.835077000010642,,0,0,1772009031.4043741
6641,esp3,37.0,741,WARNING,0.731,FOG_EXECUTION,13.93941999992876,,0,0,1772009031.4353037
6642,esp4,35.0,518,WARNING,0.584,CLOUD_EXECUTION,5.8206619999054965,,0,0,1772009031.4427307
6643,esp9,25.0,717,WARNING,0.621,FOG_EXECUTION,6.011416999967878,,0,0,1772009031.4514194
6644,esp2,39.0,623,CRITICAL,0.677,FOG_EXECUTION,5.719331000022976,,0,0,1772009031.4586794
6645,esp8,26.0,207,NORMAL,0.329,CLOUD_EXECUTION,6.580855000038355,,0,0,1772009031.467961
6646,esp5,36.0,553,WARNING,0.612,FOG_EXECUTION,6.265784999982316,,0,0,1772009031.4773266
6647,esp6,35.0,472,NORMAL,0.557,CLOUD_EXECUTION,5.953580999971564,,0,0,1772009031.4849114
6648,esp11,32.0,468,NORMAL,0.53,CLOUD_EXECUTION,6.036277000021073,,0,0,1772009031.4936483
6649,esp15,26.0,556,WARNING,0.534,CLOUD_EXECUTION,7.5217040000552515,,0,0,1772009031.5030837
6650,esp12,44.0,782,CRITICAL,0.811,FOG_EXECUTION,6.1838390000730215,,0,0,1772009031.512456
6651,esp16,35.0,602,WARNING,0.633,FOG_EXECUTION,6.676589999983662,,0,0,1772009031.5239608
6652,esp7,38.0,723,WARNING,0.728,FOG_EXECUTION,6.099764000055075,,0,0,1772009031.5322165
6653,esp17,27.0,467,NORMAL,0.49,CLOUD_EXECUTION,5.871115999980248,,0,0,1772009031.5396602
6654,esp10,38.0,385,NORMAL,0.53,CLOUD_EXECUTION,6.090364999977282,,0,0,1772009031.548637
6655,esp19,41.0,525,WARNING,0.636,FOG_EXECUTION,6.064000999913333,,0,0,1772009031.5581167
6656,esp18,26.0,314,NORMAL,0.392,CLOUD_EXECUTION,5.91191900002741,,0,0,1772009031.5657916
6657,esp28,32.0,679,WARNING,0.654,FOG_EXECUTION,5.98748799995974,,0,0,1772009031.5744822
6658,esp13,40.0,431,NORMAL,0.573,CLOUD_EXECUTION,5.826965999972344,,0,0,1772009031.5819476
6659,esp36,38.0,683,WARNING,0.705,FOG_EXECUTION,7.444374999977299,,0,0,1772009031.5912118
6660,esp21,44.0,611,CRITICAL,0.71,FOG_EXECUTION,5.569741000044814,,0,0,1772009031.5984023
6661,esp22,34.0,224,NORMAL,0.403,CLOUD_EXECUTION,7.20820799995181,,0,0,1772009031.6085103
6662,esp45,37.0,732,WARNING,0.725,FOG_EXECUTION,7.132138000088162,,0,0,1772009031.618279
6663,esp24,33.0,449,NORMAL,0.527,CLOUD_EXECUTION,5.938474000004135,,0,0,1772009031.6258624
6664,esp29,45.0,621,CRITICAL,0.724,FOG_EXECUTION,6.34663600010299,,0,0,1772009031.634902
6665,esp27,34.0,379,NORMAL,0.494,CLOUD_EXECUTION,6.0529849999966245,,0,0,1772009031.643637
6666,esp26,27.0,525,WARNING,0.524,CLOUD_EXECUTION,6.1586780000197905,,0,0,1772009031.6523497
6667,esp32,29.0,228,NORMAL,0.366,CLOUD_EXECUTION,10.074970999994548,,0,0,1772009031.664915
6668,esp23,31.0,660,WARNING,0.635,FOG_EXECUTION,8.956048999948507,,0,0,1772009031.6773033
6669,esp14,28.0,649,WARNING,0.605,FOG_EXECUTION,5.639658000063719,,0,0,1772009031.6846378
6670,esp33,32.0,311,NORMAL,0.438,CLOUD_EXECUTION,5.581194999990657,,0,0,1772009031.691869
6671,esp41,34.0,595,WARNING,0.621,FOG_EXECUTION,6.0710410000410775,,0,0,1772009031.7004957
6672,esp40,25.0,746,WARNING,0.638,FOG_EXECUTION,5.747269999915261,,0,0,1772009031.707905
6673,esp20,27.0,681,WARNING,0.615,FOG_EXECUTION,5.859568999994735,,0,0,1772009031.715341
6674,esp31,41.0,399,NORMAL,0.562,CLOUD_EXECUTION,6.348180999907527,,0,0,1772009031.7233398
6675,esp34,26.0,477,NORMAL,0.488,CLOUD_EXECUTION,7.656035999957567,,0,0,1772009031.7328973
6676,esp43,36.0,321,NORMAL,0.476,CLOUD_EXECUTION,6.114029000059418,,0,0,1772009031.7418416
6677,esp46,39.0,528,WARNING,0.622,FOG_EXECUTION,6.104178999976284,,0,0,1772009031.7504098
6678,esp39,44.0,201,NORMAL,0.47,CLOUD_EXECUTION,5.7194280000203435,,0,0,1772009031.757777
6679,esp37,27.0,422,NORMAL,0.464,CLOUD_EXECUTION,6.269200000019737,,0,0,1772009031.7665884
6680,esp47,29.0,544,WARNING,0.551,CLOUD_EXECUTION,6.155157999955918,,0,0,1772009031.7753763
6681,esp25,33.0,286,NORMAL,0.432,CLOUD_EXECUTION,5.984346999980517,,0,0,1772009031.78471
6682,esp38,43.0,526,WARNING,0.653,FOG_EXECUTION,6.041705000029651,,0,0,1772009031.7931948
6683,esp50,35.0,372,NORMAL,0.498,CLOUD_EXECUTION,5.6987069999649975,,0,0,1772009031.8006206
6684,esp30,26.0,296,NORMAL,0.382,CLOUD_EXECUTION,6.190274000005047,,0,0,1772009031.8094747
6685,esp49,38.0,502,WARNING,0.598,CLOUD_EXECUTION,6.433238999989044,,0,0,1772009031.8184214
6686,esp44,37.0,381,NORMAL,0.519,CLOUD_EXECUTION,6.247905000009268,,0,0,1772009031.827224
6687,esp35,28.0,742,WARNING,0.659,FOG_EXECUTION,5.99107899995488,,0,0,1772009031.8361378
6688,esp42,44.0,355,NORMAL,0.56,CLOUD_EXECUTION,5.999035000058939,,0,0,1772009031.8439958
6689,esp48,27.0,737,WARNING,0.648,FOG_EXECUTION,6.229436000012356,,0,0,1772009031.8529131
6690,esp1,41.0,517,WARNING,0.631,FOG_EXECUTION,14.787258999945152,,0,0,1772009032.3938637
6691,esp3,38.0,358,NORMAL,0.514,CLOUD_EXECUTION,20.488413999942168,,0,0,1772009032.4405968
6692,esp4,39.0,413,NORMAL,0.554,CLOUD_EXECUTION,10.688922999975148,,0,0,1772009032.4566329
6693,esp2,27.0,328,NORMAL,0.408,CLOUD_EXECUTION,6.047757000033016,,0,0,1772009032.4654827
6694,esp9,38.0,710,WARNING,0.72,FOG_EXECUTION,6.073741000022892,,0,0,1772009032.4740653
6695,esp8,25.0,467,NORMAL,0.474,CLOUD_EXECUTION,7.734980999998697,,0,0,1772009032.4839265
6696,esp5,45.0,358,NORMAL,0.57,CLOUD_EXECUTION,6.059623999931318,,0,0,1772009032.4924831
6697,esp6,32.0,536,WARNING,0.57,CLOUD_EXECUTION,6.061985000087589,,0,0,1772009032.5010028
6698,esp11,43.0,366,NORMAL,0.559,CLOUD_EXECUTION,6.677985999999692,,0,0,1772009032.5100532
6699,esp16,30.0,428,NORMAL,0.491,CLOUD_EXECUTION,6.327441000053113,,0,0,1772009032.5191042
6700,esp15,42.0,228,NORMAL,0.47,CLOUD_EXECUTION,5.711743999995633,,0,0,1772009032.5272787
6701,esp12,36.0,670,WARNING,0.681,FOG_EXECUTION,7.496344000060162,,0,0,1772009032.5367959
6702,esp7,42.0,344,NORMAL,0.538,CLOUD_EXECUTION,5.6618320001007305,,0,0,1772009032.5441656
6703,esp17,26.0,282,NORMAL,0.373,CLOUD_EXECUTION,6.338698000035947,,0,0,1772009032.5530677
6704,esp10,38.0,428,NORMAL,0.555,CLOUD_EXECUTION,5.993418000002748,,0,0,1772009032.5619047
6705,esp19,31.0,688,WARNING,0.652,FOG_EXECUTION,5.994880000002922,,0,0,1772009032.5703032
6706,esp18,39.0,286,NORMAL,0.48,CLOUD_EXECUTION,5.703579999931208,,0,0,1772009032.577646
6707,esp13,41.0,259,NORMAL,0.48,CLOUD_EXECUTION,5.845078999982434,,0,0,1772009032.586019
6708,esp28,38.0,622,WARNING,0.669,FOG_EXECUTION,6.454505999954563,,0,0,1772009032.5949605
6709,esp36,33.0,589,WARNING,0.609,FOG_EXECUTION,5.916662999993605,,0,0,1772009032.6024632
6710,esp45,44.0,700,CRITICAL,0.763,FOG_EXECUTION,5.654796000044371,,0,0,1772009032.609682
6711,esp21,32.0,243,NORMAL,0.399,CLOUD_EXECUTION,6.308322999984739,,0,0,1772009032.6189406
6712,esp22,28.0,662,WARNING,0.612,FOG_EXECUTION,5.9715899999446265,,0,0,1772009032.6275685
6713,esp24,26.0,648,WARNING,0.588,CLOUD_EXECUTION,5.7609469999988505,,0,0,1772009032.635051
6714,esp27,37.0,289,NORMAL,0.466,CLOUD_EXECUTION,6.3730009999289905,,0,0,1772009032.6438117
6715,esp29,35.0,566,WARNING,0.612,FOG_EXECUTION,6.387190000054943,,0,0,1772009032.6527193
6716,esp26,37.0,406,NORMAL,0.534,CLOUD_EXECUTION,5.617311000037262,,0,0,1772009032.6602547
6717,esp23,29.0,770,WARNING,0.684,FOG_EXECUTION,6.3883149999810485,,0,0,1772009032.6692288
6718,esp32,38.0,727,WARNING,0.73,FOG_EXECUTION,5.972220999979072,,0,0,1772009032.6769927
6719,esp14,45.0,743,CRITICAL,0.796,FOG_EXECUTION,6.324615000039557,,0,0,1772009032.6851213
6720,esp33,43.0,604,CRITICAL,0.698,FOG_EXECUTION,9.012158000018644,,0,0,1772009032.6971843
6721,esp40,27.0,297,NORMAL,0.39,CLOUD_EXECUTION,6.206828000017595,,0,0,1772009032.7067227
6722,esp41,35.0,463,NORMAL,0.552,CLOUD_EXECUTION,6.490557000006447,,0,0,1772009032.7157297
6723,esp34,25.0,233,NORMAL,0.337,CLOUD_EXECUTION,6.033992999959992,,0,0,1772009032.7242064
6724,esp20,41.0,223,NORMAL,0.459,CLOUD_EXECUTION,6.296866000070622,,0,0,1772009032.7334979
6725,esp31,33.0,233,NORMAL,0.401,CLOUD_EXECUTION,6.267866000030153,,0,0,1772009032.742385
6726,esp43,44.0,315,NORMAL,0.537,CLOUD_EXECUTION,6.357719999982692,,0,0,1772009032.7514675
6727,esp46,43.0,504,WARNING,0.64,FOG_EXECUTION,6.156076000024768,,0,0,1772009032.7604835
6728,esp37,35.0,236,NORMAL,0.418,CLOUD_EXECUTION,6.042473999968934,,0,0,1772009032.7684922
6729,esp39,37.0,661,WARNING,0.684,FOG_EXECUTION,6.315120000067509,,0,0,1772009032.7779644
6730,esp47,39.0,757,CRITICAL,0.756,FOG_EXECUTION,6.112800999972023,,0,0,1772009032.7858722
6731,esp25,35.0,430,NORMAL,0.532,CLOUD_EXECUTION,6.444023999961246,,0,0,1772009032.7964265
6732,esp50,37.0,223,NORMAL,0.427,CLOUD_EXECUTION,6.682735000026696,,0,0,1772009032.80634
6733,esp38,26.0,522,WARNING,0.514,CLOUD_EXECUTION,10.168589000045358,,0,0,1772009032.8188887
6734,esp30,36.0,758,WARNING,0.733,FOG_EXECUTION,9.665604000019812,,0,0,1772009032.8317106
6735,esp49,31.0,755,WARNING,0.691,FOG_EXECUTION,6.12441900000249,,0,0,1772009032.8398676
6736,esp44,26.0,669,WARNING,0.6,FOG_EXECUTION,6.481630999928711,,0,0,1772009032.8481786
6737,esp48,25.0,661,WARNING,0.588,CLOUD_EXECUTION,5.855782000026011,,0,0,1772009032.8557124
6738,esp42,33.0,502,WARNING,0.558,CLOUD_EXECUTION,6.327981999902477,,0,0,1772009032.8648973
6739,esp35,25.0,734,WARNING,0.63,FOG_EXECUTION,6.447737000030429,,0,0,1772009032.8741133
6740,esp1,32.0,566,WARNING,0.588,CLOUD_EXECUTION,31.704504999993333,,0,0,1772009033.4123583
6741,esp3,31.0,662,WARNING,0.636,FOG_EXECUTION,12.457428999937292,,0,0,1772009033.4399564
6742,esp4,41.0,207,NORMAL,0.449,CLOUD_EXECUTION,11.31101300006776,,0,0,1772009033.4547505
6743,esp9,31.0,642,WARNING,0.625,FOG_EXECUTION,12.362682999992103,,0,0,1772009033.4705117
6744,esp2,29.0,737,WARNING,0.664,FOG_EXECUTION,9.841515000061918,,0,0,1772009033.4825447
6745,esp5,28.0,765,WARNING,0.673,FOG_EXECUTION,10.31006100004106,,0,0,1772009033.4948046
6746,esp8,37.0,447,NORMAL,0.558,CLOUD_EXECUTION,6.62775800003601,,0,0,1772009033.5038247
6747,esp6,35.0,729,WARNING,0.708,FOG_EXECUTION,6.189736999999695,,0,0,1772009033.5128028
6748,esp11,39.0,588,WARNING,0.657,FOG_EXECUTION,6.10058500001287,,0,0,1772009033.521453
6749,esp15,27.0,799,WARNING,0.685,FOG_EXECUTION,5.793210000092586,,0,0,1772009033.5289211
6750,esp16,39.0,414,NORMAL,0.555,CLOUD_EXECUTION,5.602455000030204,,0,0,1772009033.5361652
6751,esp12,35.0,672,WARNING,0.674,FOG_EXECUTION,6.136608000019805,,0,0,1772009033.5449488
6752,esp7,29.0,415,NORMAL,0.475,CLOUD_EXECUTION,5.760380000083387,,0,0,1772009033.5523033
6753,esp17,26.0,798,WARNING,0.676,FOG_EXECUTION,7.4312699999836695,,0,0,1772009033.5624003
6754,esp10,34.0,228,NORMAL,0.406,CLOUD_EXECUTION,5.669105000038144,,0,0,1772009033.5697284
6755,esp19,36.0,466,NORMAL,0.561,CLOUD_EXECUTION,6.1978689999477865,,0,0,1772009033.5785198
6756,esp18,29.0,482,NORMAL,0.515,CLOUD_EXECUTION,6.0841929999924105,,0,0,1772009033.5877855
6757,esp13,45.0,340,NORMAL,0.559,CLOUD_EXECUTION,6.109213000058844,,0,0,1772009033.596907
6758,esp28,30.0,203,NORMAL,0.359,CLOUD_EXECUTION,6.893086999980369,,0,0,1772009033.6058078
6759,esp36,32.0,381,NORMAL,0.479,CLOUD_EXECUTION,6.913885000017217,,0,0,1772009033.6151273
6760,esp45,33.0,260,NORMAL,0.416,CLOUD_EXECUTION,6.0370840000132375,,0,0,1772009033.623917
6761,esp21,39.0,790,CRITICAL,0.775,FOG_EXECUTION,6.057234999957473,,0,0,1772009033.6326218
6762,esp22,40.0,561,WARNING,0.649,FOG_EXECUTION,6.4959970000018075,,0,0,1772009033.6421402
6763,esp24,36.0,641,WARNING,0.664,FOG_EXECUTION,5.984527999999045,,0,0,1772009033.6498692
6764,esp27,30.0,399,NORMAL,0.474,CLOUD_EXECUTION,5.751061999944795,,0,0,1772009033.6572523
6765,esp29,25.0,730,WARNING,0.628,FOG_EXECUTION,6.152258999918558,,0,0,1772009033.6658268
6766,esp26,26.0,672,WARNING,0.602,FOG_EXECUTION,5.721354000002066,,0,0,1772009033.6735291
6767,esp23,32.0,563,WARNING,0.586,CLOUD_EXECUTION,5.660133999981554,,0,0,1772009033.6809385
6768,esp32,26.0,346,NORMAL,0.411,CLOUD_EXECUTION,6.329782999955569,,0,0,1772009033.6903214
6769,esp14,30.0,499,NORMAL,0.533,CLOUD_EXECUTION,7.144619999962742,,0,0,1772009033.6993866
6770,esp33,30.0,272,NORMAL,0.4,CLOUD_EXECUTION,6.088196000064272,,0,0,1772009033.7082007
6771,esp41,27.0,478,NORMAL,0.496,CLOUD_EXECUTION,8.87295699999413,,0,0,1772009033.7196822
6772,esp40,34.0,352,NORMAL,0.478,CLOUD_EXECUTION,8.020177000048534,,0,0,1772009033.7316384
6773,esp20,45.0,607,CRITICAL,0.716,FOG_EXECUTION,7.991049999986899,,0,0,1772009033.7427812
6774,esp34,39.0,537,WARNING,0.627,FOG_EXECUTION,12.758090999909655,,0,0,1772009033.7584226
6775,esp43,45.0,435,NORMAL,0.615,FOG_EXECUTION,7.268210999995972,,0,0,1772009033.767985
6776,esp31,40.0,474,NORMAL,0.598,CLOUD_EXECUTION,11.259995999921557,,0,0,1772009033.7815485
6777,esp39,33.0,736,WARNING,0.696,FOG_EXECUTION,10.780483999951684,,0,0,1772009033.7957299
6778,esp37,34.0,294,NORMAL,0.444,CLOUD_EXECUTION,10.226266000017858,,0,0,1772009033.808061
6779,esp46,44.0,256,NORMAL,0.502,CLOUD_EXECUTION,7.583389999922474,,0,0,1772009033.8190756
6780,esp47,41.0,778,CRITICAL,0.784,FOG_EXECUTION,6.14457599999696,,0,0,1772009033.8286612
6781,esp50,35.0,306,NORMAL,0.459,CLOUD_EXECUTION,9.230459999912455,,0,0,1772009033.8410077
6782,esp38,45.0,489,NORMAL,0.647,FOG_EXECUTION,6.648161000043729,,0,0,1772009033.850496
6783,esp44,32.0,723,WARNING,0.68,FOG_EXECUTION,6.044420999955946,,0,0,1772009033.858246
6784,esp30,28.0,508,WARNING,0.522,CLOUD_EXECUTION,6.223133999924357,,0,0,1772009033.866157
6785,esp25,30.0,491,NORMAL,0.528,CLOUD_EXECUTION,6.0626949999686985,,0,0,1772009033.8751407
6786,esp49,43.0,760,CRITICAL,0.79,FOG_EXECUTION,5.9042890000000625,,0,0,1772009033.8835013
6787,esp35,42.0,396,NORMAL,0.568,CLOUD_EXECUTION,6.116686999916965,,0,0,1772009033.8924844
6788,esp48,31.0,322,NORMAL,0.437,CLOUD_EXECUTION,7.141923000062889,,0,0,1772009033.9020708
6789,esp42,34.0,709,WARNING,0.688,FOG_EXECUTION,5.941357999972752,,0,0,1772009033.9106567
6790,esp1,35.0,610,WARNING,0.638,FOG_EXECUTION,23.529541000016252,,0,0,1772009034.4050922
6791,esp3,40.0,575,WARNING,0.657,FOG_EXECUTION,20.06083200001285,,0,0,1772009034.4389262
6792,esp4,30.0,576,WARNING,0.578,CLOUD_EXECUTION,9.369848000005732,,0,0,1772009034.4506764
6793,esp2,38.0,374,NORMAL,0.523,CLOUD_EXECUTION,7.57605900003,,0,0,1772009034.46056
6794,esp9,35.0,781,WARNING,0.738,FOG_EXECUTION,6.259612000008019,,0,0,1772009034.4692872
6795,esp8,41.0,238,NORMAL,0.468,CLOUD_EXECUTION,5.696998000075837,,0,0,1772009034.4766295
6796,esp5,37.0,400,NORMAL,0.531,CLOUD_EXECUTION,6.281611000076737,,0,0,1772009034.4856102
6797,esp6,38.0,346,NORMAL,0.507,CLOUD_EXECUTION,6.0584569999946325,,0,0,1772009034.494154
6798,esp11,35.0,735,WARNING,0.711,FOG_EXECUTION,6.599207000022034,,0,0,1772009034.502526
6799,esp15,43.0,210,NORMAL,0.467,CLOUD_EXECUTION,5.9701850000237755,,0,0,1772009034.51004
6800,esp16,37.0,451,NORMAL,0.561,CLOUD_EXECUTION,6.000453999945421,,0,0,1772009034.5189016
6801,esp12,28.0,517,WARNING,0.527,CLOUD_EXECUTION,6.081668999968315,,0,0,1772009034.5274858
6802,esp7,33.0,639,WARNING,0.639,FOG_EXECUTION,6.540707999988626,,0,0,1772009034.5368857
6803,esp17,40.0,203,NORMAL,0.439,CLOUD_EXECUTION,5.7048380000424,,0,0,1772009034.5448747
6804,esp10,26.0,232,NORMAL,0.344,CLOUD_EXECUTION,6.439394000040011,,0,0,1772009034.5536985
6805,esp19,44.0,687,CRITICAL,0.755,FOG_EXECUTION,6.5750879999768586,,0,0,1772009034.5632305
6806,esp18,29.0,619,WARNING,0.595,CLOUD_EXECUTION,6.820636999918861,,0,0,1772009034.5723085
6807,esp28,44.0,309,NORMAL,0.533,CLOUD_EXECUTION,6.063358000005792,,0,0,1772009034.5813
6808,esp13,31.0,583,WARNING,0.59,CLOUD_EXECUTION,6.0933569999406245,,0,0,1772009034.5900218
6809,esp36,44.0,348,NORMAL,0.556,CLOUD_EXECUTION,6.698954000057711,,0,0,1772009034.5989418
6810,esp21,43.0,647,CRITICAL,0.723,FOG_EXECUTION,5.928469999957997,,0,0,1772009034.607559
6811,esp45,29.0,733,WARNING,0.662,FOG_EXECUTION,5.921801999988929,,0,0,1772009034.6168597
6812,esp24,42.0,693,CRITICAL,0.742,FOG_EXECUTION,6.139963999999054,,0,0,1772009034.6250598
6813,esp22,30.0,682,WARNING,0.64,FOG_EXECUTION,6.592678000060914,,0,0,1772009034.6344569
6814,esp27,27.0,617,WARNING,0.578,CLOUD_EXECUTION,6.165559999999459,,0,0,1772009034.6430542
6815,esp29,44.0,378,NORMAL,0.574,CLOUD_EXECUTION,6.253037999954358,,0,0,1772009034.6518745
6816,esp23,40.0,290,NORMAL,0.49,CLOUD_EXECUTION,6.148727999971015,,0,0,1772009034.6604986
6817,esp32,26.0,367,NORMAL,0.423,CLOUD_EXECUTION,6.1882190000233095,,0,0,1772009034.6690793
6818,esp26,44.0,579,WARNING,0.692,FOG_EXECUTION,6.323299999962728,,0,0,1772009034.6779423
6819,esp33,44.0,440,NORMAL,0.61,FOG_EXECUTION,5.635224999991806,,0,0,1772009034.6851242
6820,esp14,33.0,273,NORMAL,0.424,CLOUD_EXECUTION,5.7255540000369365,,0,0,1772009034.692349
6821,esp41,41.0,362,NORMAL,0.54,CLOUD_EXECUTION,6.055974999981117,,0,0,1772009034.7009108
6822,esp40,38.0,398,NORMAL,0.537,CLOUD_EXECUTION,6.03533100002096,,0,0,1772009034.7093122
6823,esp20,38.0,682,WARNING,0.704,FOG_EXECUTION,5.9688430000051085,,0,0,1772009034.7180793
6824,esp34,36.0,778,WARNING,0.744,FOG_EXECUTION,6.182977999969808,,0,0,1772009034.7258675
6825,esp43,36.0,229,NORMAL,0.422,CLOUD_EXECUTION,6.029126999919754,,0,0,1772009034.7334712
6826,esp31,32.0,570,WARNING,0.59,CLOUD_EXECUTION,5.867110000053799,,0,0,1772009034.7418203
